GOROOT=/opt/go #gosetup
GOPATH=/home/pvv/GOPKG #gosetup
/opt/go/bin/go test -c -test.timeout=0 -o /tmp/___TestDataLog_in_test_apple_fdb_tests test-apple-fdb/tests #gosetup
/opt/go/bin/go tool test2json -t /tmp/___TestDataLog_in_test_apple_fdb_tests -test.v -test.run ^TestDataLog$ -test.timeout=0 #gosetup
=== RUN   TestDataLog
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:180 +0xf9
github.com/apple/foundationdb/bindings/go/src/fdb/directory.CreateOrOpen(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directory.go:176
test-apple-fdb/tests.(*FdbTest).TestLine.func1(0xc000350170, 0x5d0500, 0xc000341e68, 0x7f884a1d8d98, 0x0)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:74 +0x152
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact.func1(0x0, 0x0, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:136 +0x7d
github.com/apple/foundationdb/bindings/go/src/fdb.retryable(0xc0000a23a0, 0xc000341ed0, 0x0, 0x0, 0x40f5f8, 0x10)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:87 +0x2b
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact(0xc000134018, 0xc000350150, 0x300, 0x580580, 0xc000280000, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:145 +0xb2
test-apple-fdb/tests.(*FdbTest).TestLine(0xc0000c6230, 0xc00052c600, 0x2f7)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:68 +0x10e
test-apple-fdb/tests.(*FdbTest).worker(0xc0000c6230)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:199 +0xab
created by test-apple-fdb/tests.TestDataLog
	/home/pvv/IdeaProjects/test-apple-fdb/tests/DataLog_test.go:25 +0xee

goroutine 36 [semacquire]:
sync.runtime_SemacquireMutex(0xc00013a3c4, 0x7f882c005400)
	/opt/go/src/runtime/sema.go:71 +0x3d
sync.(*Mutex).Lock(0xc00013a3c0)
	/opt/go/src/sync/mutex.go:134 +0xff
github.com/apple/foundationdb/bindings/go/src/fdb.fdb_future_block_until_ready(0x7f882c0054a0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:100 +0x89
github.com/apple/foundationdb/bindings/go/src/fdb.future.BlockUntilReady(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:104
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get.func1()
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:147 +0x8f
sync.(*Once).Do(0xc000098770, 0xc0001eb9b8)
	/opt/go/src/sync/once.go:44 +0xb3
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get(0xc000098740, 0x5f96c0, 0xc000190540, 0x5fbd20, 0xc000098740, 0x1e)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:142 +0x58
test-apple-fdb/tests.(*FdbTest).TestLine.func1(0xc000085640, 0x5d0500, 0xc0001ebe68, 0x7f884a1d86d0, 0x0)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:108 +0x76a
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact.func1(0x0, 0x0, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:136 +0x7d
github.com/apple/foundationdb/bindings/go/src/fdb.retryable(0xc0003d60e0, 0xc0001ebed0, 0x0, 0x0, 0x40f5f8, 0x10)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:87 +0x2b
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact(0xc000134018, 0xc000085620, 0x300, 0x580580, 0xc0003a0700, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:145 +0xb2
test-apple-fdb/tests.(*FdbTest).TestLine(0xc0000c6230, 0xc000264300, 0x2f2)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:68 +0x10e
test-apple-fdb/tests.(*FdbTest).worker(0xc0000c6230)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:199 +0xab
created by test-apple-fdb/tests.TestDataLog
	/home/pvv/IdeaProjects/test-apple-fdb/tests/DataLog_test.go:25 +0xee

goroutine 37 [semacquire]:
sync.runtime_SemacquireMutex(0xc00056a3b4, 0x7f8828005900)
	/opt/go/src/runtime/sema.go:71 +0x3d
sync.(*Mutex).Lock(0xc00056a3b0)
	/opt/go/src/sync/mutex.go:134 +0xff
github.com/apple/foundationdb/bindings/go/src/fdb.fdb_future_block_until_ready(0x7f8828005930)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:100 +0x89
github.com/apple/foundationdb/bindings/go/src/fdb.future.BlockUntilReady(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:104
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get.func1()
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:147 +0x8f
sync.(*Once).Do(0xc0002cf970, 0xc0003db118)
	/opt/go/src/sync/once.go:44 +0xb3
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get(0xc0002cf940, 0x7f884a18d3f8, 0xc0003d71a0, 0x5fbd20, 0xc0002cf940, 0xc0003d71a0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:142 +0x58
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.checkVersion(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:510 +0x15b
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.createOrOpen(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:75 +0x7b
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.CreateOrOpen.func1(0xc000085e00, 0x5d0500, 0xc0003db860, 0xc0003cbc01, 0xc0003a5c30)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:181 +0x115
github.com/apple/foundationdb/bindings/go/src/fdb.Transaction.Transact(0xc000085e00, 0xc0003a5c30, 0x0, 0x0, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/transaction.go:116 +0x67
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.CreateOrOpen(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:180 +0xf9
github.com/apple/foundationdb/bindings/go/src/fdb/directory.CreateOrOpen(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directory.go:176
test-apple-fdb/tests.(*FdbTest).TestLine.func1(0xc000085e00, 0x5d0500, 0xc0003dbe68, 0x7f884a1d86d0, 0x0)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:74 +0x152
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact.func1(0x0, 0x0, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:136 +0x7d
github.com/apple/foundationdb/bindings/go/src/fdb.retryable(0xc0003d7160, 0xc0003dbed0, 0x0, 0x0, 0x40f5f8, 0x10)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:87 +0x2b
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact(0xc000134018, 0xc000085de0, 0x300, 0x580580, 0xc0003a0b00, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:145 +0xb2
test-apple-fdb/tests.(*FdbTest).TestLine(0xc0000c6230, 0xc0005bc900, 0x2fa)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:68 +0x10e
test-apple-fdb/tests.(*FdbTest).worker(0xc0000c6230)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:199 +0xab
created by test-apple-fdb/tests.TestDataLog
	/home/pvv/IdeaProjects/test-apple-fdb/tests/DataLog_test.go:25 +0xee

goroutine 38 [semacquire]:
sync.runtime_SemacquireMutex(0xc00013a434, 0x7f882c007300)
	/opt/go/src/runtime/sema.go:71 +0x3d
sync.(*Mutex).Lock(0xc00013a430)
	/opt/go/src/sync/mutex.go:134 +0xff
github.com/apple/foundationdb/bindings/go/src/fdb.fdb_future_block_until_ready(0x7f882c007340)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:100 +0x89
github.com/apple/foundationdb/bindings/go/src/fdb.future.BlockUntilReady(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:104
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get.func1()
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:147 +0x8f
sync.(*Once).Do(0xc0000987b0, 0xc0003dd9b8)
	/opt/go/src/sync/once.go:44 +0xb3
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get(0xc000098780, 0x5f96c0, 0xc0001908e0, 0x5fbd20, 0xc000098780, 0x1e)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:142 +0x58
test-apple-fdb/tests.(*FdbTest).TestLine.func1(0xc000085700, 0x5d0500, 0xc0003dde68, 0x7f884a1d86d0, 0x0)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:108 +0x76a
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact.func1(0x0, 0x0, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:136 +0x7d
github.com/apple/foundationdb/bindings/go/src/fdb.retryable(0xc0003d61a0, 0xc0003dded0, 0x0, 0x0, 0x40f5f8, 0x10)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:87 +0x2b
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact(0xc000134018, 0xc0000856e0, 0x300, 0x580580, 0xc0003a0800, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:145 +0xb2
test-apple-fdb/tests.(*FdbTest).TestLine(0xc0000c6230, 0xc000274300, 0x2f2)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:68 +0x10e
test-apple-fdb/tests.(*FdbTest).worker(0xc0000c6230)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:199 +0xab
created by test-apple-fdb/tests.TestDataLog
	/home/pvv/IdeaProjects/test-apple-fdb/tests/DataLog_test.go:25 +0xee

goroutine 39 [semacquire]:
sync.runtime_SemacquireMutex(0xc00013a45c, 0x7f882c00d800)
	/opt/go/src/runtime/sema.go:71 +0x3d
sync.(*Mutex).Lock(0xc00013a458)
	/opt/go/src/sync/mutex.go:134 +0xff
github.com/apple/foundationdb/bindings/go/src/fdb.fdb_future_block_until_ready(0x7f882c00d8d0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:100 +0x89
github.com/apple/foundationdb/bindings/go/src/fdb.future.BlockUntilReady(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:104
github.com/apple/foundationdb/bindings/go/src/fdb.futureNil.Get(0xc000410158, 0xc000410168, 0xc000410158)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:244 +0x2f
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact.func1(0x582c00, 0xc000190980, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:139 +0xdc
github.com/apple/foundationdb/bindings/go/src/fdb.retryable(0xc000337fe0, 0xc0001e7ed0, 0x0, 0x0, 0x40f5f8, 0x10)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:87 +0x2b
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact(0xc000134018, 0xc000351ea0, 0x380, 0x580580, 0xc000281500, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:145 +0xb2
test-apple-fdb/tests.(*FdbTest).TestLine(0xc0000c6230, 0xc00045f180, 0x304)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:68 +0x10e
test-apple-fdb/tests.(*FdbTest).worker(0xc0000c6230)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:199 +0xab
created by test-apple-fdb/tests.TestDataLog
	/home/pvv/IdeaProjects/test-apple-fdb/tests/DataLog_test.go:25 +0xee

goroutine 40 [semacquire]:
sync.runtime_SemacquireMutex(0xc00013a454, 0x7f882c004c00)
	/opt/go/src/runtime/sema.go:71 +0x3d
sync.(*Mutex).Lock(0xc00013a450)
	/opt/go/src/sync/mutex.go:134 +0xff
github.com/apple/foundationdb/bindings/go/src/fdb.fdb_future_block_until_ready(0x7f882c004c00)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:100 +0x89
github.com/apple/foundationdb/bindings/go/src/fdb.future.BlockUntilReady(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:104
github.com/apple/foundationdb/bindings/go/src/fdb.futureNil.Get(0xc000410140, 0xc000410148, 0xc000410140)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:244 +0x2f
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact.func1(0x582c00, 0xc000190960, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:139 +0xdc
github.com/apple/foundationdb/bindings/go/src/fdb.retryable(0xc000337f80, 0xc0001e5ed0, 0x0, 0x0, 0x40f5f8, 0x10)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:87 +0x2b
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact(0xc000134018, 0xc000351e40, 0x300, 0x580580, 0xc000281400, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:145 +0xb2
test-apple-fdb/tests.(*FdbTest).TestLine(0xc0000c6230, 0xc0003b8900, 0x2eb)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:68 +0x10e
test-apple-fdb/tests.(*FdbTest).worker(0xc0000c6230)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:199 +0xab
created by test-apple-fdb/tests.TestDataLog
	/home/pvv/IdeaProjects/test-apple-fdb/tests/DataLog_test.go:25 +0xee

goroutine 41 [semacquire]:
sync.runtime_SemacquireMutex(0xc00013a294, 0x7f882c003100)
	/opt/go/src/runtime/sema.go:71 +0x3d
sync.(*Mutex).Lock(0xc00013a290)
	/opt/go/src/sync/mutex.go:134 +0xff
github.com/apple/foundationdb/bindings/go/src/fdb.fdb_future_block_until_ready(0x7f882c003150)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:100 +0x89
github.com/apple/foundationdb/bindings/go/src/fdb.future.BlockUntilReady(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:104
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get.func1()
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:147 +0x8f
sync.(*Once).Do(0xc0000986f0, 0xc0003df118)
	/opt/go/src/sync/once.go:44 +0xb3
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get(0xc0000986c0, 0x7f884a18d3f8, 0xc0001902e0, 0x5fbd20, 0xc0000986c0, 0xc0001902e0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:142 +0x58
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.checkVersion(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:510 +0x15b
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.createOrOpen(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:75 +0x7b
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.CreateOrOpen.func1(0xc0002b2140, 0x5d0500, 0xc0003df860, 0xc0003ca301, 0xc0003a4580)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:181 +0x115
github.com/apple/foundationdb/bindings/go/src/fdb.Transaction.Transact(0xc0002b2140, 0xc0003a4580, 0x0, 0x0, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/transaction.go:116 +0x67
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.CreateOrOpen(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:180 +0xf9
github.com/apple/foundationdb/bindings/go/src/fdb/directory.CreateOrOpen(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directory.go:176
test-apple-fdb/tests.(*FdbTest).TestLine.func1(0xc0002b2140, 0x5d0500, 0xc0003dfe68, 0x7f884a1d9460, 0x0)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:74 +0x152
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact.func1(0x0, 0x0, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:136 +0x7d
github.com/apple/foundationdb/bindings/go/src/fdb.retryable(0xc0001902a0, 0xc0003dfed0, 0x0, 0x0, 0x40f5f8, 0x10)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:87 +0x2b
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact(0xc000134018, 0xc0002b2120, 0x300, 0x580580, 0xc0003a0100, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/database.go:145 +0xb2
test-apple-fdb/tests.(*FdbTest).TestLine(0xc0000c6230, 0xc0002ed500, 0x2f0)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:68 +0x10e
test-apple-fdb/tests.(*FdbTest).worker(0xc0000c6230)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:199 +0xab
created by test-apple-fdb/tests.TestDataLog
	/home/pvv/IdeaProjects/test-apple-fdb/tests/DataLog_test.go:25 +0xee

goroutine 42 [runnable]:
sync.runtime_SemacquireMutex(0xc00056a2c4, 0x7f8828006500)
	/opt/go/src/runtime/sema.go:71 +0x3d
sync.(*Mutex).Lock(0xc00056a2c0)
	/opt/go/src/sync/mutex.go:134 +0xff
github.com/apple/foundationdb/bindings/go/src/fdb.fdb_future_block_until_ready(0x7f8828006570)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:100 +0x89
github.com/apple/foundationdb/bindings/go/src/fdb.future.BlockUntilReady(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:104
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get.func1()
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:147 +0x8f
sync.(*Once).Do(0xc0002cf930, 0xc000347118)
	/opt/go/src/sync/once.go:44 +0xb3
github.com/apple/foundationdb/bindings/go/src/fdb.(*futureByteSlice).Get(0xc0002cf900, 0x7f884a18d3f8, 0xc0003d7120, 0x5fbd20, 0xc0002cf900, 0xc0003d7120)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/futures.go:142 +0x58
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.checkVersion(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:510 +0x15b
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.createOrOpen(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:75 +0x7b
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.CreateOrOpen.func1(0xc000085d80, 0x5d0500, 0xc000347860, 0xc0003cbb01, 0xc0003a5a20)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:181 +0x115
github.com/apple/foundationdb/bindings/go/src/fdb.Transaction.Transact(0xc000085d80, 0xc0003a5a20, 0x0, 0x0, 0x0, 0x0)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/transaction.go:116 +0x67
github.com/apple/foundationdb/bindings/go/src/fdb/directory.directoryLayer.CreateOrOpen(0x5fcae0, 0xc0000a20a0, 0x5fcae0, 0xc0000a20c0, 0x0, 0x5fcae0, 0xc0000a2160, 0x5fcae0, 0xc0000a2180, 0x5fcae0, ...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directoryLayer.go:180 +0xf9
github.com/apple/foundationdb/bindings/go/src/fdb/directory.CreateOrOpen(...)
	/home/pvv/GOPKG/pkg/mod/github.com/apple/foundationdb/bindings/go@v0.0.0-20190311170436-f2d582ffa197/src/fdb/directory/directory.go:176
test-apple-fdb/tests.(*FdbTest).TestLine.func1(0xc000085d80, 0x5d0500, 0xc000347e68, 0x7f884a1d86d0, 0x0)
	/home/pvv/IdeaProjects/test-apple-fdb/tests/FdbTest.go:74 +0x152
github.com/apple/foundationdb/bindings/go/src/fdb.Database.Transact.func1(0x0, 0x0, 0x0, 0x0)
